score,info_tokens,lives,deck,moves_left,fives,fours,threes,twos,num_players,discard,play,tell_colour,tell_value,final_score
3,1,3,31,5,0,0,0,1,4,0,0,1,0,18
3,0,3,31,5,0,0,0,1,4,1,0,0,0,18
3,1,3,30,5,0,0,0,1,4,0,1,0,0,18
4,1,3,29,5,0,0,0,1,4,0,0,0,1,18
4,0,3,29,5,0,0,0,1,4,1,0,0,0,18
4,1,3,28,5,0,0,0,1,4,0,0,0,1,18
4,0,3,28,5,0,0,0,1,4,1,0,0,0,18
4,1,3,27,5,0,0,0,1,4,0,0,1,0,18
4,0,3,27,5,0,0,0,1,4,0,1,0,0,18
5,0,3,26,5,0,0,0,2,4,1,0,0,0,18
5,1,3,25,5,0,0,0,2,4,0,0,0,1,18
5,0,3,25,5,0,0,0,2,4,1,0,0,0,18
5,1,3,24,5,0,0,0,2,4,0,0,1,0,18
5,0,3,24,5,0,0,0,2,4,1,0,0,0,18
5,1,3,23,5,0,0,0,2,4,0,1,0,0,18
6,1,3,22,5,0,0,0,2,4,0,1,0,0,18
7,1,3,21,5,0,0,0,3,4,0,0,0,1,18
7,0,3,21,5,0,0,0,3,4,1,0,0,0,18
7,1,3,20,5,0,0,0,3,4,0,1,0,0,18
8,1,3,19,5,0,0,1,3,4,0,0,0,1,18
8,0,3,19,5,0,0,1,3,4,1,0,0,0,18
8,1,3,18,5,0,0,1,3,4,0,0,0,1,18
8,0,3,18,5,0,0,1,3,4,0,1,0,0,18
9,0,3,17,5,0,1,1,3,4,1,0,0,0,18
9,1,3,16,5,0,1,1,3,4,0,0,1,0,18
9,0,3,16,5,0,1,1,3,4,0,1,0,0,18
10,0,3,15,5,0,1,2,3,4,0,1,0,0,18
11,0,3,14,5,0,2,2,3,4,1,0,0,0,18
11,1,3,13,5,0,2,2,3,4,0,0,1,0,18
11,0,3,13,5,0,2,2,3,4,1,0,0,0,18
11,1,3,12,5,0,2,2,3,4,0,1,0,0,18
12,1,3,11,5,0,2,3,3,4,0,0,0,1,18
12,0,3,11,5,0,2,3,3,4,1,0,0,0,18
12,1,3,10,5,0,2,3,3,4,0,0,0,1,18
12,0,3,10,5,0,2,3,3,4,1,0,0,0,18
12,1,3,9,5,0,2,3,3,4,0,0,1,0,18
12,0,3,9,5,0,2,3,3,4,0,1,0,0,18
13,1,3,8,5,1,2,3,3,4,0,0,1,0,18
13,0,3,8,5,1,2,3,3,4,0,1,0,0,18
14,0,3,7,5,1,3,3,3,4,1,0,0,0,18
14,1,3,6,5,1,3,3,3,4,0,0,0,1,18
14,0,3,6,5,1,3,3,3,4,1,0,0,0,18
14,1,3,5,5,1,3,3,3,4,0,1,0,0,18
15,1,3,4,5,1,3,3,4,4,0,0,0,1,18
15,0,3,4,5,1,3,3,4,4,0,1,0,0,18
16,0,3,3,5,1,3,3,4,4,1,0,0,0,18
16,1,3,2,5,1,3,3,4,4,0,0,0,1,18
16,0,3,2,5,1,3,3,4,4,0,1,0,0,18
17,0,3,1,5,1,3,3,5,4,1,0,0,0,18
17,1,3,0,4,1,3,3,5,4,0,0,0,1,18
17,0,3,0,3,1,3,3,5,4,1,0,0,0,18
17,1,3,0,2,1,3,3,5,4,0,0,1,0,18
17,0,3,0,1,1,3,3,5,4,0,1,0,0,18
0,8,3,30,6,0,0,0,0,5,0,0,0,1,9
0,7,3,30,6,0,0,0,0,5,0,1,0,0,9
1,7,3,29,6,0,0,0,0,5,0,0,0,1,9
1,6,3,29,6,0,0,0,0,5,0,0,0,1,9
1,5,3,29,6,0,0,0,0,5,0,0,1,0,9
1,4,3,29,6,0,0,0,0,5,0,0,1,0,9
1,3,3,29,6,0,0,0,0,5,0,1,0,0,9
2,3,3,28,6,0,0,0,0,5,0,0,1,0,9
2,2,3,28,6,0,0,0,0,5,0,0,1,0,9
2,1,3,28,6,0,0,0,0,5,0,0,0,1,9
2,0,3,28,6,0,0,0,0,5,1,0,0,0,9
2,1,3,27,6,0,0,0,0,5,0,1,0,0,9
3,1,3,26,6,0,0,0,0,5,0,0,0,1,9
3,0,3,26,6,0,0,0,0,5,1,0,0,0,9
3,1,3,25,6,0,0,0,0,5,0,0,0,1,9
3,0,3,25,6,0,0,0,0,5,1,0,0,0,9
3,1,3,24,6,0,0,0,0,5,0,0,0,1,9
3,0,3,24,6,0,0,0,0,5,1,0,0,0,9
3,1,3,23,6,0,0,0,0,5,0,0,1,0,9
3,0,3,23,6,0,0,0,0,5,1,0,0,0,9
3,1,3,22,6,0,0,0,0,5,0,1,0,0,9
4,1,3,21,6,0,0,0,1,5,0,0,0,1,9
4,0,3,21,6,0,0,0,1,5,1,0,0,0,9
4,1,3,20,6,0,0,0,1,5,0,0,0,1,9
4,0,3,20,6,0,0,0,1,5,1,0,0,0,9
4,1,3,19,6,0,0,0,1,5,0,0,1,0,9
4,0,3,19,6,0,0,0,1,5,1,0,0,0,9
4,1,3,18,6,0,0,0,1,5,0,0,1,0,9
4,0,3,18,6,0,0,0,1,5,1,0,0,0,9
4,1,3,17,6,0,0,0,1,5,0,0,1,0,9
4,0,3,17,6,0,0,0,1,5,1,0,0,0,9
4,1,3,16,6,0,0,0,1,5,0,0,1,0,9
4,0,3,16,6,0,0,0,1,5,1,0,0,0,9
4,1,3,15,6,0,0,0,1,5,0,0,1,0,9
4,0,3,15,6,0,0,0,1,5,0,1,0,0,9
5,0,3,14,6,0,0,0,1,5,1,0,0,0,9
5,1,3,13,6,0,0,0,1,5,0,0,0,1,9
5,0,3,13,6,0,0,0,1,5,1,0,0,0,9
5,1,3,12,6,0,0,0,1,5,0,0,0,1,9
5,0,3,12,6,0,0,0,1,5,1,0,0,0,9
5,1,3,11,6,0,0,0,1,5,0,0,1,0,9
5,0,3,11,6,0,0,0,1,5,1,0,0,0,9
5,1,3,10,6,0,0,0,1,5,0,1,0,0,9
5,1,2,9,6,0,0,0,1,5,0,0,1,0,9
5,0,2,9,6,0,0,0,1,5,0,1,0,0,9
6,0,2,8,6,0,0,0,2,5,1,0,0,0,9
6,1,2,7,6,0,0,0,2,5,0,1,0,0,9
7,1,2,6,6,0,0,1,2,5,0,0,0,1,9
7,0,2,6,6,0,0,1,2,5,1,0,0,0,9
7,1,2,5,6,0,0,1,2,5,0,0,1,0,9
7,0,2,5,6,0,0,1,2,5,1,0,0,0,9
7,1,2,4,6,0,0,1,2,5,0,1,0,0,9
8,1,2,3,6,0,0,1,3,5,0,0,1,0,9
8,0,2,3,6,0,0,1,3,5,1,0,0,0,9
8,1,2,2,6,0,0,1,3,5,0,0,0,1,9
8,0,2,2,6,0,0,1,3,5,0,1,0,0,9
9,0,2,1,6,0,0,2,3,5,1,0,0,0,9
9,1,2,0,5,0,0,2,3,5,0,0,1,0,9
9,0,2,0,4,0,0,2,3,5,1,0,0,0,9
9,1,2,0,3,0,0,2,3,5,0,0,1,0,9
9,0,2,0,2,0,0,2,3,5,1,0,0,0,9
9,1,2,0,1,0,0,2,3,5,0,0,0,1,9
0,8,3,40,3,0,0,0,0,2,0,0,1,0,18
0,7,3,40,3,0,0,0,0,2,0,0,0,1,18
0,6,3,40,3,0,0,0,0,2,0,1,0,0,18
1,6,3,39,3,0,0,0,0,2,0,0,1,0,18
1,5,3,39,3,0,0,0,0,2,0,1,0,0,18
2,5,3,38,3,0,0,0,0,2,0,0,0,1,18
2,4,3,38,3,0,0,0,0,2,0,1,0,0,18
3,4,3,37,3,0,0,0,1,2,1,0,0,0,18
3,5,3,36,3,0,0,0,1,2,1,0,0,0,18
3,6,3,35,3,0,0,0,1,2,0,0,0,1,18
3,5,3,35,3,0,0,0,1,2,1,0,0,0,18
3,6,3,34,3,0,0,0,1,2,0,0,1,0,18
3,5,3,34,3,0,0,0,1,2,0,1,0,0,18
4,5,3,33,3,0,0,0,1,2,0,0,0,1,18
4,4,3,33,3,0,0,0,1,2,0,0,0,1,18
4,3,3,33,3,0,0,0,1,2,0,1,0,0,18
5,3,3,32,3,0,0,0,2,2,0,0,0,1,18
5,2,3,32,3,0,0,0,2,2,0,0,1,0,18
5,1,3,32,3,0,0,0,2,2,0,1,0,0,18
6,1,3,31,3,0,0,0,3,2,0,0,0,1,18
6,0,3,31,3,0,0,0,3,2,0,1,0,0,18
7,0,3,30,3,0,0,1,3,2,1,0,0,0,18
7,1,3,29,3,0,0,1,3,2,0,0,0,1,18
7,0,3,29,3,0,0,1,3,2,1,0,0,0,18
7,1,3,28,3,0,0,1,3,2,0,0,1,0,18
7,0,3,28,3,0,0,1,3,2,0,1,0,0,18
8,0,3,27,3,0,0,2,3,2,1,0,0,0,18
8,1,3,26,3,0,0,2,3,2,0,0,0,1,18
8,0,3,26,3,0,0,2,3,2,1,0,0,0,18
8,1,3,25,3,0,0,2,3,2,0,0,1,0,18
8,0,3,25,3,0,0,2,3,2,0,1,0,0,18
9,0,3,24,3,0,0,2,3,2,1,0,0,0,18
9,1,3,23,3,0,0,2,3,2,0,0,0,1,18
9,0,3,23,3,0,0,2,3,2,1,0,0,0,18
9,1,3,22,3,0,0,2,3,2,0,0,0,1,18
9,0,3,22,3,0,0,2,3,2,1,0,0,0,18
9,1,3,21,3,0,0,2,3,2,0,0,1,0,18
9,0,3,21,3,0,0,2,3,2,0,1,0,0,18
10,0,3,20,3,0,1,2,3,2,1,0,0,0,18
10,1,3,19,3,0,1,2,3,2,0,0,0,1,18
10,0,3,19,3,0,1,2,3,2,1,0,0,0,18
10,1,3,18,3,0,1,2,3,2,0,0,1,0,18
10,0,3,18,3,0,1,2,3,2,0,1,0,0,18
11,1,3,17,3,1,1,2,3,2,0,0,0,1,18
11,0,3,17,3,1,1,2,3,2,1,0,0,0,18
11,1,3,16,3,1,1,2,3,2,0,0,1,0,18
11,0,3,16,3,1,1,2,3,2,0,1,0,0,18
12,0,3,15,3,1,1,3,3,2,1,0,0,0,18
12,1,3,14,3,1,1,3,3,2,0,0,0,1,18
12,0,3,14,3,1,1,3,3,2,1,0,0,0,18
12,1,3,13,3,1,1,3,3,2,0,0,1,0,18
12,0,3,13,3,1,1,3,3,2,0,1,0,0,18
13,0,3,12,3,1,1,3,3,2,1,0,0,0,18
13,1,3,11,3,1,1,3,3,2,1,0,0,0,18
13,2,3,10,3,1,1,3,3,2,0,0,0,1,18
13,1,3,10,3,1,1,3,3,2,1,0,0,0,18
13,2,3,9,3,1,1,3,3,2,0,0,1,0,18
13,1,3,9,3,1,1,3,3,2,0,1,0,0,18
14,1,3,8,3,1,2,3,3,2,1,0,0,0,18
14,2,3,7,3,1,2,3,3,2,0,0,0,1,18
14,1,3,7,3,1,2,3,3,2,0,1,0,0,18
15,1,3,6,3,1,2,3,4,2,0,0,0,1,18
15,0,3,6,3,1,2,3,4,2,1,0,0,0,18
15,1,3,5,3,1,2,3,4,2,0,0,1,0,18
15,0,3,5,3,1,2,3,4,2,0,1,0,0,18
16,0,3,4,3,1,2,4,4,2,1,0,0,0,18
16,1,3,3,3,1,2,4,4,2,1,0,0,0,18
16,2,3,2,3,1,2,4,4,2,0,0,0,1,18
16,1,3,2,3,1,2,4,4,2,0,1,0,0,18
17,1,3,1,3,1,3,4,4,2,0,0,0,1,18
17,0,3,1,3,1,3,4,4,2,0,1,0,0,18
18,0,3,0,2,1,3,4,5,2,1,0,0,0,18
18,1,3,0,1,1,3,4,5,2,0,0,0,1,18
0,8,3,34,5,0,0,0,0,4,0,0,0,1,6
0,7,3,34,5,0,0,0,0,4,0,0,1,0,6
0,6,3,34,5,0,0,0,0,4,0,1,0,0,6
1,6,3,33,5,0,0,0,0,4,0,0,0,1,6
1,5,3,33,5,0,0,0,0,4,0,0,0,1,6
1,4,3,33,5,0,0,0,0,4,0,1,0,0,6
1,4,2,32,5,0,0,0,0,4,0,1,0,0,6
2,4,2,31,5,0,0,0,1,4,0,0,1,0,6
2,3,2,31,5,0,0,0,1,4,0,1,0,0,6
3,3,2,30,5,0,0,0,1,4,0,0,0,1,6
3,2,2,30,5,0,0,0,1,4,0,1,0,0,6
4,2,2,29,5,0,0,0,1,4,0,0,0,1,6
4,1,2,29,5,0,0,0,1,4,0,0,1,0,6
4,0,2,29,5,0,0,0,1,4,1,0,0,0,6
4,1,2,28,5,0,0,0,1,4,0,1,0,0,6
5,1,2,27,5,0,0,0,2,4,0,0,1,0,6
5,0,2,27,5,0,0,0,2,4,0,1,0,0,6
6,0,2,26,5,0,0,0,3,4,0,1,0,0,6
6,0,1,25,5,0,0,0,3,4,0,1,0,0,6
0,8,3,34,5,0,0,0,0,4,0,0,1,0,4
0,7,3,34,5,0,0,0,0,4,0,0,0,1,4
0,6,3,34,5,0,0,0,0,4,0,0,1,0,4
0,5,3,34,5,0,0,0,0,4,0,0,1,0,4
0,4,3,34,5,0,0,0,0,4,0,0,1,0,4
0,3,3,34,5,0,0,0,0,4,0,0,1,0,4
0,2,3,34,5,0,0,0,0,4,1,0,0,0,4
0,3,3,33,5,0,0,0,0,4,0,0,0,1,4
0,2,3,33,5,0,0,0,0,4,0,1,0,0,4
0,2,2,32,5,0,0,0,0,4,0,0,1,0,4
0,1,2,32,5,0,0,0,0,4,0,1,0,0,4
1,1,2,31,5,0,0,0,0,4,1,0,0,0,4
1,2,2,30,5,0,0,0,0,4,0,0,1,0,4
1,1,2,30,5,0,0,0,0,4,0,0,0,1,4
1,0,2,30,5,0,0,0,0,4,1,0,0,0,4
1,1,2,29,5,0,0,0,0,4,1,0,0,0,4
1,2,2,28,5,0,0,0,0,4,0,0,0,1,4
1,1,2,28,5,0,0,0,0,4,0,0,1,0,4
1,0,2,28,5,0,0,0,0,4,1,0,0,0,4
1,1,2,27,5,0,0,0,0,4,0,1,0,0,4
2,1,2,26,5,0,0,0,0,4,0,0,0,1,4
2,0,2,26,5,0,0,0,0,4,1,0,0,0,4
2,1,2,25,5,0,0,0,0,4,0,0,0,1,4
2,0,2,25,5,0,0,0,0,4,1,0,0,0,4
2,1,2,24,5,0,0,0,0,4,0,0,1,0,4
2,0,2,24,5,0,0,0,0,4,1,0,0,0,4
2,1,2,23,5,0,0,0,0,4,0,0,1,0,4
2,0,2,23,5,0,0,0,0,4,1,0,0,0,4
2,1,2,22,5,0,0,0,0,4,0,0,0,1,4
2,0,2,22,5,0,0,0,0,4,0,1,0,0,4
3,0,2,21,5,0,0,0,0,4,1,0,0,0,4
3,1,2,20,5,0,0,0,0,4,0,0,0,1,4
3,0,2,20,5,0,0,0,0,4,0,1,0,0,4
3,0,1,19,5,0,0,0,0,4,1,0,0,0,4
3,1,1,18,5,0,0,0,0,4,0,0,0,1,4
3,0,1,18,5,0,0,0,0,4,1,0,0,0,4
3,1,1,17,5,0,0,0,0,4,0,0,1,0,4
3,0,1,17,5,0,0,0,0,4,1,0,0,0,4
3,1,1,16,5,0,0,0,0,4,0,0,0,1,4
3,0,1,16,5,0,0,0,0,4,1,0,0,0,4
3,1,1,15,5,0,0,0,0,4,0,0,0,1,4
3,0,1,15,5,0,0,0,0,4,1,0,0,0,4
3,1,1,14,5,0,0,0,0,4,0,1,0,0,4
4,1,1,13,5,0,0,0,1,4,0,0,0,1,4
4,0,1,13,5,0,0,0,1,4,0,1,0,0,4
0,8,3,40,3,0,0,0,0,2,0,0,0,1,4
0,7,3,40,3,0,0,0,0,2,0,0,0,1,4
0,6,3,40,3,0,0,0,0,2,0,1,0,0,4
1,6,3,39,3,0,0,0,0,2,0,1,0,0,4
1,6,2,38,3,0,0,0,0,2,0,0,1,0,4
1,5,2,38,3,0,0,0,0,2,0,0,1,0,4
1,4,2,38,3,0,0,0,0,2,0,1,0,0,4
2,4,2,37,3,0,0,0,0,2,0,0,0,1,4
2,3,2,37,3,0,0,0,0,2,0,1,0,0,4
3,3,2,36,3,0,0,0,1,2,0,1,0,0,4
4,3,2,35,3,0,0,0,1,2,0,0,1,0,4
4,2,2,35,3,0,0,0,1,2,0,1,0,0,4
4,2,1,34,3,0,0,0,1,2,1,0,0,0,4
4,3,1,33,3,0,0,0,1,2,0,1,0,0,4
0,8,3,30,6,0,0,0,0,5,0,0,0,1,12
0,7,3,30,6,0,0,0,0,5,0,1,0,0,12
1,7,3,29,6,0,0,0,0,5,0,0,0,1,12
1,6,3,29,6,0,0,0,0,5,0,0,0,1,12
1,5,3,29,6,0,0,0,0,5,0,0,0,1,12
1,4,3,29,6,0,0,0,0,5,0,1,0,0,12
2,4,3,28,6,0,0,0,0,5,0,0,0,1,12
2,3,3,28,6,0,0,0,0,5,0,1,0,0,12
3,3,3,27,6,0,0,0,1,5,0,0,0,1,12
3,2,3,27,6,0,0,0,1,5,0,0,0,1,12
3,1,3,27,6,0,0,0,1,5,0,0,0,1,12
3,0,3,27,6,0,0,0,1,5,1,0,0,0,12
3,1,3,26,6,0,0,0,1,5,0,0,0,1,12
3,0,3,26,6,0,0,0,1,5,1,0,0,0,12
3,1,3,25,6,0,0,0,1,5,0,0,1,0,12
3,0,3,25,6,0,0,0,1,5,0,1,0,0,12
4,0,3,24,6,0,0,0,2,5,1,0,0,0,12
4,1,3,23,6,0,0,0,2,5,0,0,1,0,12
4,0,3,23,6,0,0,0,2,5,1,0,0,0,12
4,1,3,22,6,0,0,0,2,5,1,0,0,0,12
4,2,3,21,6,0,0,0,2,5,0,1,0,0,12
5,2,3,20,6,0,0,1,2,5,0,0,1,0,12
5,1,3,20,6,0,0,1,2,5,0,0,0,1,12
5,0,3,20,6,0,0,1,2,5,1,0,0,0,12
5,1,3,19,6,0,0,1,2,5,0,0,0,1,12
5,0,3,19,6,0,0,1,2,5,1,0,0,0,12
5,1,3,18,6,0,0,1,2,5,0,1,0,0,12
6,1,3,17,6,0,1,1,2,5,0,0,1,0,12
6,0,3,17,6,0,1,1,2,5,1,0,0,0,12
6,1,3,16,6,0,1,1,2,5,1,0,0,0,12
6,2,3,15,6,0,1,1,2,5,0,0,0,1,12
6,1,3,15,6,0,1,1,2,5,0,0,1,0,12
6,0,3,15,6,0,1,1,2,5,1,0,0,0,12
6,1,3,14,6,0,1,1,2,5,0,0,1,0,12
6,0,3,14,6,0,1,1,2,5,0,1,0,0,12
7,0,3,13,6,0,1,1,2,5,1,0,0,0,12
7,1,3,12,6,0,1,1,2,5,0,0,0,1,12
7,0,3,12,6,0,1,1,2,5,0,1,0,0,12
7,0,2,11,6,0,1,1,2,5,1,0,0,0,12
7,1,2,10,6,0,1,1,2,5,0,1,0,0,12
8,1,2,9,6,0,1,1,2,5,0,0,1,0,12
8,0,2,9,6,0,1,1,2,5,1,0,0,0,12
8,1,2,8,6,0,1,1,2,5,0,0,1,0,12
8,0,2,8,6,0,1,1,2,5,1,0,0,0,12
8,1,2,7,6,0,1,1,2,5,0,0,0,1,12
8,0,2,7,6,0,1,1,2,5,0,1,0,0,12
9,0,2,6,6,0,1,1,3,5,1,0,0,0,12
9,1,2,5,6,0,1,1,3,5,0,0,0,1,12
9,0,2,5,6,0,1,1,3,5,1,0,0,0,12
9,1,2,4,6,0,1,1,3,5,0,0,0,1,12
9,0,2,4,6,0,1,1,3,5,1,0,0,0,12
9,1,2,3,6,0,1,1,3,5,1,0,0,0,12
9,2,2,2,6,0,1,1,3,5,0,0,1,0,12
9,1,2,2,6,0,1,1,3,5,0,1,0,0,12
10,1,2,1,6,0,1,2,3,5,0,0,1,0,12
10,0,2,1,6,0,1,2,3,5,1,0,0,0,12
10,1,2,0,5,0,1,2,3,5,0,1,0,0,12
11,1,2,0,4,0,2,2,3,5,0,0,0,1,12
11,0,2,0,3,0,2,2,3,5,1,0,0,0,12
11,1,2,0,2,0,2,2,3,5,0,1,0,0,12
12,2,2,0,1,1,2,2,3,5,0,0,0,1,12
0,8,3,30,6,0,0,0,0,5,0,0,0,1,4
0,7,3,30,6,0,0,0,0,5,0,1,0,0,4
1,7,3,29,6,0,0,0,0,5,0,0,0,1,4
1,6,3,29,6,0,0,0,0,5,0,1,0,0,4
2,6,3,28,6,0,0,0,0,5,0,0,1,0,4
2,5,3,28,6,0,0,0,0,5,0,0,1,0,4
2,4,3,28,6,0,0,0,0,5,0,1,0,0,4
2,4,2,27,6,0,0,0,0,5,0,0,0,1,4
2,3,2,27,6,0,0,0,0,5,0,1,0,0,4
3,3,2,26,6,0,0,0,0,5,1,0,0,0,4
3,4,2,25,6,0,0,0,0,5,0,0,0,1,4
3,3,2,25,6,0,0,0,0,5,0,1,0,0,4
3,3,1,24,6,0,0,0,0,5,0,0,1,0,4
3,2,1,24,6,0,0,0,0,5,0,1,0,0,4
4,2,1,23,6,0,0,0,0,5,0,0,0,1,4
4,1,1,23,6,0,0,0,0,5,0,0,0,1,4
4,0,1,23,6,0,0,0,0,5,1,0,0,0,4
4,1,1,22,6,0,0,0,0,5,0,0,0,1,4
4,0,1,22,6,0,0,0,0,5,1,0,0,0,4
4,1,1,21,6,0,0,0,0,5,0,0,1,0,4
4,0,1,21,6,0,0,0,0,5,1,0,0,0,4
4,1,1,20,6,0,0,0,0,5,0,1,0,0,4
0,8,3,34,5,0,0,0,0,4,0,0,0,1,17
0,7,3,34,5,0,0,0,0,4,0,1,0,0,17
1,7,3,33,5,0,0,0,0,4,0,0,0,1,17
1,6,3,33,5,0,0,0,0,4,0,1,0,0,17
2,6,3,32,5,0,0,0,0,4,0,0,0,1,17
2,5,3,32,5,0,0,0,0,4,0,0,1,0,17
2,4,3,32,5,0,0,0,0,4,0,1,0,0,17
3,4,3,31,5,0,0,0,0,4,0,0,0,1,17
3,3,3,31,5,0,0,0,0,4,0,0,0,1,17
3,2,3,31,5,0,0,0,0,4,0,0,1,0,17
3,1,3,31,5,0,0,0,0,4,0,1,0,0,17
4,1,3,30,5,0,0,0,1,4,0,0,1,0,17
4,0,3,30,5,0,0,0,1,4,0,1,0,0,17
5,0,3,29,5,0,0,0,1,4,1,0,0,0,17
5,1,3,28,5,0,0,0,1,4,0,0,1,0,17
5,0,3,28,5,0,0,0,1,4,1,0,0,0,17
5,1,3,27,5,0,0,0,1,4,0,0,0,1,17
5,0,3,27,5,0,0,0,1,4,1,0,0,0,17
5,1,3,26,5,0,0,0,1,4,0,0,0,1,17
5,0,3,26,5,0,0,0,1,4,1,0,0,0,17
5,1,3,25,5,0,0,0,1,4,0,0,1,0,17
5,0,3,25,5,0,0,0,1,4,0,1,0,0,17
6,0,3,24,5,0,0,1,1,4,1,0,0,0,17
6,1,3,23,5,0,0,1,1,4,0,0,0,1,17
6,0,3,23,5,0,0,1,1,4,0,1,0,0,17
7,0,3,22,5,0,0,1,2,4,1,0,0,0,17
7,1,3,21,5,0,0,1,2,4,0,0,1,0,17
7,0,3,21,5,0,0,1,2,4,1,0,0,0,17
7,1,3,20,5,0,0,1,2,4,0,0,0,1,17
7,0,3,20,5,0,0,1,2,4,1,0,0,0,17
7,1,3,19,5,0,0,1,2,4,0,0,1,0,17
7,0,3,19,5,0,0,1,2,4,1,0,0,0,17
7,1,3,18,5,0,0,1,2,4,0,0,1,0,17
7,0,3,18,5,0,0,1,2,4,1,0,0,0,17
7,1,3,17,5,0,0,1,2,4,0,1,0,0,17
8,1,3,16,5,0,1,1,2,4,0,0,0,1,17
8,0,3,16,5,0,1,1,2,4,0,1,0,0,17
9,0,3,15,5,0,1,1,3,4,1,0,0,0,17
9,1,3,14,5,0,1,1,3,4,0,0,0,1,17
9,0,3,14,5,0,1,1,3,4,1,0,0,0,17
9,1,3,13,5,0,1,1,3,4,0,0,0,1,17
9,0,3,13,5,0,1,1,3,4,1,0,0,0,17
9,1,3,12,5,0,1,1,3,4,0,1,0,0,17
10,2,3,11,5,1,1,1,3,4,0,0,0,1,17
10,1,3,11,5,1,1,1,3,4,0,0,1,0,17
10,0,3,11,5,1,1,1,3,4,0,1,0,0,17
11,0,3,10,5,1,1,1,3,4,1,0,0,0,17
11,1,3,9,5,1,1,1,3,4,0,1,0,0,17
12,1,3,8,5,1,1,1,4,4,0,0,0,1,17
12,0,3,8,5,1,1,1,4,4,1,0,0,0,17
12,1,3,7,5,1,1,1,4,4,0,1,0,0,17
13,1,3,6,5,1,1,2,4,4,0,1,0,0,17
13,1,2,5,5,1,1,2,4,4,0,1,0,0,17
14,1,2,4,5,1,2,2,4,4,0,0,0,1,17
14,0,2,4,5,1,2,2,4,4,0,1,0,0,17
15,0,2,3,5,1,2,2,5,4,1,0,0,0,17
15,1,2,2,5,1,2,2,5,4,0,0,0,1,17
15,0,2,2,5,1,2,2,5,4,1,0,0,0,17
15,1,2,1,5,1,2,2,5,4,1,0,0,0,17
15,2,2,0,4,1,2,2,5,4,0,1,0,0,17
16,2,2,0,3,1,2,3,5,4,0,1,0,0,17
17,2,2,0,2,1,2,4,5,4,0,0,0,1,17
17,1,2,0,1,1,2,4,5,4,0,0,0,1,17
0,8,3,34,5,0,0,0,0,4,0,0,0,1,16
0,7,3,34,5,0,0,0,0,4,0,1,0,0,16
1,7,3,33,5,0,0,0,0,4,0,0,0,1,16
1,6,3,33,5,0,0,0,0,4,0,1,0,0,16
2,6,3,32,5,0,0,0,0,4,0,0,0,1,16
2,5,3,32,5,0,0,0,0,4,0,0,0,1,16
2,4,3,32,5,0,0,0,0,4,0,0,1,0,16
2,3,3,32,5,0,0,0,0,4,0,1,0,0,16
3,3,3,31,5,0,0,0,0,4,0,0,1,0,16
3,2,3,31,5,0,0,0,0,4,0,1,0,0,16
4,2,3,30,5,0,0,0,1,4,0,0,0,1,16
4,1,3,30,5,0,0,0,1,4,0,0,0,1,16
4,0,3,30,5,0,0,0,1,4,1,0,0,0,16
4,1,3,29,5,0,0,0,1,4,0,0,1,0,16
4,0,3,29,5,0,0,0,1,4,0,1,0,0,16
5,0,3,28,5,0,0,0,1,4,1,0,0,0,16
5,1,3,27,5,0,0,0,1,4,0,0,1,0,16
5,0,3,27,5,0,0,0,1,4,0,1,0,0,16
6,0,3,26,5,0,0,0,2,4,1,0,0,0,16
6,1,3,25,5,0,0,0,2,4,0,0,0,1,16
6,0,3,25,5,0,0,0,2,4,1,0,0,0,16
6,1,3,24,5,0,0,0,2,4,0,0,0,1,16
6,0,3,24,5,0,0,0,2,4,1,0,0,0,16
6,1,3,23,5,0,0,0,2,4,0,0,1,0,16
6,0,3,23,5,0,0,0,2,4,1,0,0,0,16
6,1,3,22,5,0,0,0,2,4,0,1,0,0,16
7,1,3,21,5,0,0,1,2,4,0,0,1,0,16
7,0,3,21,5,0,0,1,2,4,0,1,0,0,16
8,0,3,20,5,0,0,1,3,4,1,0,0,0,16
8,1,3,19,5,0,0,1,3,4,0,0,1,0,16
8,0,3,19,5,0,0,1,3,4,0,1,0,0,16
9,0,3,18,5,0,0,2,3,4,1,0,0,0,16
9,1,3,17,5,0,0,2,3,4,0,0,1,0,16
9,0,3,17,5,0,0,2,3,4,1,0,0,0,16
9,1,3,16,5,0,0,2,3,4,0,0,0,1,16
9,0,3,16,5,0,0,2,3,4,0,1,0,0,16
10,0,3,15,5,0,1,2,3,4,1,0,0,0,16
10,1,3,14,5,0,1,2,3,4,0,0,0,1,16
10,0,3,14,5,0,1,2,3,4,1,0,0,0,16
10,1,3,13,5,0,1,2,3,4,0,0,1,0,16
10,0,3,13,5,0,1,2,3,4,0,1,0,0,16
11,0,3,12,5,0,1,2,3,4,0,1,0,0,16
12,0,3,11,5,0,1,2,4,4,1,0,0,0,16
12,1,3,10,5,0,1,2,4,4,0,0,0,1,16
12,0,3,10,5,0,1,2,4,4,1,0,0,0,16
12,1,3,9,5,0,1,2,4,4,0,0,0,1,16
12,0,3,9,5,0,1,2,4,4,1,0,0,0,16
12,1,3,8,5,0,1,2,4,4,0,0,1,0,16
12,0,3,8,5,0,1,2,4,4,0,1,0,0,16
13,0,3,7,5,0,2,2,4,4,1,0,0,0,16
13,1,3,6,5,0,2,2,4,4,0,0,1,0,16
13,0,3,6,5,0,2,2,4,4,0,1,0,0,16
